wall_time,ros_time,reset_index,mode,run_state,surface_source,tcp_limit,elapsed,run_id,run_elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-10T23:27:40.501,15.947,0,x_wave,settle,settle,free,0.03,0.0,0.0,0.7555,0.3363,0.336,0.0,0.0,0.336,0.33,0.0063,-0.0003,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0415,0.0455,0.11095,0.0016,0.41,0.026,0.3685,0.0263,0.3763,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.03 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3685, 0.0263, 0.3763] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3363 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0063 bump_center=[0.3920, 0.0260] penetration=-0.0003 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0415 qdot_max=0.0455 min_singular=0.11095 joint_error_max=0.0016"
2026-07-10T23:27:40.524,15.98,0,x_wave,settle,settle,free,0.07,0.0,0.0,0.7555,0.3363,0.336,0.0,0.0,0.336,0.33,0.0063,-0.0003,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0415,0.0455,0.11095,0.0031,0.41,0.026,0.3685,0.0263,0.3763,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.07 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3685, 0.0263, 0.3763] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3363 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0063 bump_center=[0.3920, 0.0260] penetration=-0.0003 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0415 qdot_max=0.0455 min_singular=0.11095 joint_error_max=0.0031"
2026-07-10T23:27:40.558,16.013,0,x_wave,settle,settle,free,0.1,0.0,0.0,0.7555,0.3363,0.336,0.0,0.0,0.336,0.33,0.0063,-0.0003,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0414,0.0455,0.11095,0.0044,0.41,0.026,0.3686,0.0263,0.3763,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.10 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3686, 0.0263, 0.3763] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3363 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0063 bump_center=[0.3920, 0.0260] penetration=-0.0003 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0414 qdot_max=0.0455 min_singular=0.11095 joint_error_max=0.0044"
2026-07-10T23:27:40.592,16.047,0,x_wave,settle,settle,free,0.13,0.0,0.0,0.7555,0.3362,0.336,0.0,0.0,0.336,0.33,0.0062,-0.0002,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0414,0.0455,0.11095,0.0057,0.41,0.026,0.3686,0.0263,0.3762,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.13 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3686, 0.0263, 0.3762] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3362 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0062 bump_center=[0.3920, 0.0260] penetration=-0.0002 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0414 qdot_max=0.0455 min_singular=0.11095 joint_error_max=0.0057"
2026-07-10T23:27:40.637,16.085,0,x_wave,settle,settle,free,0.17,0.0,0.0,0.7555,0.336,0.336,0.0,0.0,0.336,0.33,0.006,0.0,0.109,6.0,-5.891,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0412,0.0455,0.11096,0.0064,0.41,0.026,0.3688,0.0263,0.376,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.17 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3688, 0.0263, 0.3760] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3360 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0060 bump_center=[0.3920, 0.0260] penetration=0.0000 fz_virtual_N=0.109 desired_fz_N=6.000 force_error_N=-5.891 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0412 qdot_max=0.0455 min_singular=0.11096 joint_error_max=0.0064"
2026-07-10T23:27:40.666,16.113,0,x_wave,settle,settle,free,0.2,0.0,0.0,0.7555,0.3356,0.336,0.0,0.0,0.336,0.33,0.0056,0.0004,0.506,6.0,-5.494,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0408,0.0454,0.11097,0.0065,0.41,0.026,0.3692,0.0263,0.3756,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.20 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3692, 0.0263, 0.3756] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3356 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0056 bump_center=[0.3920, 0.0260] penetration=0.0004 fz_virtual_N=0.506 desired_fz_N=6.000 force_error_N=-5.494 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0408 qdot_max=0.0454 min_singular=0.11097 joint_error_max=0.0065"
2026-07-10T23:27:40.703,16.147,0,x_wave,settle,settle,free,0.23,0.0,0.0,0.7555,0.3354,0.336,0.0,0.0,0.336,0.33,0.0054,0.0006,0.637,6.0,-5.363,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0407,0.0454,0.11098,0.0073,0.41,0.026,0.3693,0.0263,0.3754,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.23 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3693, 0.0263, 0.3754] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3354 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0054 bump_center=[0.3920, 0.0260] penetration=0.0006 fz_virtual_N=0.637 desired_fz_N=6.000 force_error_N=-5.363 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0407 qdot_max=0.0454 min_singular=0.11098 joint_error_max=0.0073"
2026-07-10T23:27:40.740,16.183,0,x_wave,settle,settle,free,0.27,0.0,0.0,0.7555,0.335,0.336,0.0,0.0,0.336,0.33,0.005,0.001,1.149,6.0,-4.851,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0403,0.0453,0.111,0.0072,0.41,0.026,0.3697,0.0262,0.375,0.6547,0.0243,-0.7555,0.392,0.026,0.012,-0.0004,-0.014,"elapsed=0.27 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3697, 0.0262, 0.3750] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3350 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0050 bump_center=[0.3920, 0.0260] penetration=0.0010 fz_virtual_N=1.149 desired_fz_N=6.000 force_error_N=-4.851 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0004, -0.0140] xy_error=0.0403 qdot_max=0.0453 min_singular=0.11100 joint_error_max=0.0072"
2026-07-10T23:27:40.771,16.213,0,x_wave,settle,settle,free,0.3,0.0,0.0,0.7556,0.3345,0.336,0.0,0.0,0.336,0.33,0.0045,0.0015,1.638,6.0,-4.362,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0398,0.0453,0.11102,0.0068,0.41,0.026,0.3702,0.0262,0.3745,0.6546,0.0243,-0.7556,0.392,0.026,0.012,-0.0004,-0.014,"elapsed=0.30 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3702, 0.0262, 0.3745] link7_z_axis=[0.6546, 0.0243, -0.7556] tool_down_score=0.7556 tcp_z=0.3345 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0045 bump_center=[0.3920, 0.0260] penetration=0.0015 fz_virtual_N=1.638 desired_fz_N=6.000 force_error_N=-4.362 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0004, -0.0140] xy_error=0.0398 qdot_max=0.0453 min_singular=0.11102 joint_error_max=0.0068"
2026-07-10T23:27:40.801,16.247,0,x_wave,settle,settle,free,0.33,0.0,0.0,0.7556,0.3343,0.336,0.0,0.0,0.336,0.33,0.0043,0.0017,1.777,6.0,-4.223,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.005,0.014,2.0,2.0,-0.014,-0.014,0.0396,0.0452,0.11103,0.0074,0.41,0.026,0.3704,0.0262,0.3743,0.6546,0.0243,-0.7556,0.392,0.026,0.012,-0.0004,-0.014,"elapsed=0.33 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3704, 0.0262, 0.3743] link7_z_axis=[0.6546, 0.0243, -0.7556] tool_down_score=0.7556 tcp_z=0.3343 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0043 bump_center=[0.3920, 0.0260] penetration=0.0017 fz_virtual_N=1.777 desired_fz_N=6.000 force_error_N=-4.223 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0050 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0004, -0.0140] xy_error=0.0396 qdot_max=0.0452 min_singular=0.11103 joint_error_max=0.0074"
