wall_time,ros_time,reset_index,mode,run_state,surface_source,tcp_limit,elapsed,run_id,run_elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,max_xy_velocity,line_length,line_speed,line_turn_time,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_ref_vx,xy_ref_vy,x_error,y_error,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-13T09:40:23.062,41.121,0,x_wave,stopped,spatial_wave,paused,25.1,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.10 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.099,41.154,0,x_wave,stopped,spatial_wave,paused,25.13,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.13 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.133,41.188,0,x_wave,stopped,spatial_wave,paused,25.17,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.17 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.170,41.222,0,x_wave,stopped,spatial_wave,paused,25.2,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.20 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.198,41.254,0,x_wave,stopped,spatial_wave,paused,25.23,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.23 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.230,41.287,0,x_wave,stopped,spatial_wave,paused,25.27,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.27 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.264,41.321,0,x_wave,stopped,spatial_wave,paused,25.3,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.30 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.299,41.355,0,x_wave,stopped,spatial_wave,paused,25.33,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.33 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.332,41.388,0,x_wave,stopped,spatial_wave,paused,25.37,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.37 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.367,41.422,0,x_wave,stopped,spatial_wave,paused,25.4,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.40 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.400,41.455,0,x_wave,stopped,spatial_wave,paused,25.43,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.43 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.435,41.49,0,x_wave,stopped,spatial_wave,paused,25.47,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.47 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.466,41.523,0,x_wave,stopped,spatial_wave,paused,25.5,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.50 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.500,41.555,0,x_wave,stopped,spatial_wave,paused,25.53,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.53 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.532,41.588,0,x_wave,stopped,spatial_wave,paused,25.57,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.57 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
2026-07-13T09:40:23.566,41.621,0,x_wave,stopped,spatial_wave,paused,25.6,0.0,0.0,0.7548,0.3299,0.336,0.0,0.0,0.336,0.33,-0.0001,0.0061,6.052,6.0,0.052,30.0,1.5,65.0,1000.0,12.0,0.014,0.018,0.18,0.006,0.5,0.02,2.0,2.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0013,0.0,0.0979,0.0,0.41,0.026,0.4087,0.0259,0.3699,0.6555,0.0244,-0.7548,0.392,0.026,0.0,0.0,0.0,"elapsed=25.60 mode=x_wave run_state=stopped run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.4087, 0.0259, 0.3699] link7_z_axis=[0.6555, 0.0244, -0.7548] tool_down_score=0.7548 tcp_z=0.3299 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.052 desired_fz_N=6.000 force_error_N=0.052 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 max_xy_velocity=0.0180 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0200 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0000 vz_admittance=0.0000 tcp_limit=paused cartesian_velocity=[0.0000, 0.0000, 0.0000] xy_ref_vx=0.0000 xy_ref_vy=0.0000 x_error=0.0013 y_error=0.0001 xy_error=0.0013 qdot_max=0.0000 min_singular=0.09790 joint_error_max=0.0000"
