wall_time,ros_time,reset_index,mode,run_state,surface_source,tcp_limit,elapsed,run_id,run_elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,line_turn_time,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_ref_vx,xy_ref_vy,x_error,y_error,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-11T10:19:30.706,56.756,0,x_wave,running,spatial_wave,free,40.63,1.0,13.9,0.74,0.3321,0.336,1.0,0.0024,0.3384,0.3324,-0.0003,0.0063,6.35,6.0,0.35,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0054,0.0054,0.006,0.0,0.0057,0.0003,0.0057,0.0486,0.0422,0.007,0.4934,0.026,0.4877,0.0257,0.3721,0.6721,0.0257,-0.74,0.392,0.026,0.0162,0.0006,0.0054,"elapsed=40.63 mode=x_wave run_state=running run_id=1 run_elapsed=13.90 xy_ref=[0.4934, 0.0260] link_xyz=[0.4877, 0.0257, 0.3721] link7_z_axis=[0.6721, 0.0257, -0.7400] tool_down_score=0.7400 tcp_z=0.3321 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0024 surface_z=0.3384 eq_tcp_z=0.3324 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.350 desired_fz_N=6.000 force_error_N=0.350 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0054 vz_admittance=0.0054 tcp_limit=free cartesian_velocity=[0.0162, 0.0006, 0.0054] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0057 y_error=0.0003 xy_error=0.0057 qdot_max=0.0486 min_singular=0.04220 joint_error_max=0.0070"
2026-07-11T10:19:30.740,56.789,0,x_wave,running,spatial_wave,free,40.67,1.0,13.93,0.7399,0.332,0.336,1.0,0.0023,0.3383,0.3323,-0.0003,0.0063,6.371,6.0,0.371,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0056,0.0056,0.006,0.0,0.0057,0.0003,0.0057,0.0489,0.04211,0.0077,0.4936,0.026,0.4879,0.0257,0.372,0.6722,0.0257,-0.7399,0.392,0.026,0.0162,0.0006,0.0056,"elapsed=40.67 mode=x_wave run_state=running run_id=1 run_elapsed=13.93 xy_ref=[0.4936, 0.0260] link_xyz=[0.4879, 0.0257, 0.3720] link7_z_axis=[0.6722, 0.0257, -0.7399] tool_down_score=0.7399 tcp_z=0.3320 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0023 surface_z=0.3383 eq_tcp_z=0.3323 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.371 desired_fz_N=6.000 force_error_N=0.371 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0056 vz_admittance=0.0056 tcp_limit=free cartesian_velocity=[0.0162, 0.0006, 0.0056] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0057 y_error=0.0003 xy_error=0.0057 qdot_max=0.0489 min_singular=0.04211 joint_error_max=0.0077"
2026-07-11T10:19:30.774,56.823,0,x_wave,running,spatial_wave,free,40.7,1.0,13.97,0.7398,0.3319,0.336,1.0,0.0023,0.3383,0.3323,-0.0003,0.0063,6.376,6.0,0.376,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0057,0.0057,0.006,0.0,0.0057,0.0003,0.0057,0.0489,0.04194,0.0073,0.4938,0.026,0.4881,0.0257,0.3719,0.6723,0.0257,-0.7398,0.392,0.026,0.0162,0.0006,0.0057,"elapsed=40.70 mode=x_wave run_state=running run_id=1 run_elapsed=13.97 xy_ref=[0.4938, 0.0260] link_xyz=[0.4881, 0.0257, 0.3719] link7_z_axis=[0.6723, 0.0257, -0.7398] tool_down_score=0.7398 tcp_z=0.3319 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0023 surface_z=0.3383 eq_tcp_z=0.3323 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.376 desired_fz_N=6.000 force_error_N=0.376 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0057 vz_admittance=0.0057 tcp_limit=free cartesian_velocity=[0.0162, 0.0006, 0.0057] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0057 y_error=0.0003 xy_error=0.0057 qdot_max=0.0489 min_singular=0.04194 joint_error_max=0.0073"
2026-07-11T10:19:30.807,56.856,0,x_wave,running,spatial_wave,free,40.73,1.0,14.0,0.7398,0.3319,0.336,1.0,0.0022,0.3382,0.3322,-0.0004,0.0064,6.364,6.0,0.364,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0056,0.0056,0.006,0.0,0.0058,0.0003,0.0058,0.0491,0.04177,0.0071,0.494,0.026,0.4882,0.0257,0.3719,0.6723,0.0257,-0.7398,0.392,0.026,0.0164,0.0006,0.0056,"elapsed=40.73 mode=x_wave run_state=running run_id=1 run_elapsed=14.00 xy_ref=[0.4940, 0.0260] link_xyz=[0.4882, 0.0257, 0.3719] link7_z_axis=[0.6723, 0.0257, -0.7398] tool_down_score=0.7398 tcp_z=0.3319 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0022 surface_z=0.3382 eq_tcp_z=0.3322 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.364 desired_fz_N=6.000 force_error_N=0.364 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0056 vz_admittance=0.0056 tcp_limit=free cartesian_velocity=[0.0164, 0.0006, 0.0056] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0058 y_error=0.0003 xy_error=0.0058 qdot_max=0.0491 min_singular=0.04177 joint_error_max=0.0071"
2026-07-11T10:19:30.840,56.89,0,x_wave,running,spatial_wave,free,40.77,1.0,14.03,0.7397,0.3318,0.336,1.0,0.0022,0.3382,0.3322,-0.0004,0.0064,6.384,6.0,0.384,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0058,0.0058,0.006,0.0,0.0058,0.0003,0.0058,0.0494,0.04168,0.0077,0.4942,0.026,0.4884,0.0257,0.3718,0.6724,0.0257,-0.7397,0.392,0.026,0.0164,0.0006,0.0058,"elapsed=40.77 mode=x_wave run_state=running run_id=1 run_elapsed=14.03 xy_ref=[0.4942, 0.0260] link_xyz=[0.4884, 0.0257, 0.3718] link7_z_axis=[0.6724, 0.0257, -0.7397] tool_down_score=0.7397 tcp_z=0.3318 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0022 surface_z=0.3382 eq_tcp_z=0.3322 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.384 desired_fz_N=6.000 force_error_N=0.384 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0058 vz_admittance=0.0058 tcp_limit=free cartesian_velocity=[0.0164, 0.0006, 0.0058] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0058 y_error=0.0003 xy_error=0.0058 qdot_max=0.0494 min_singular=0.04168 joint_error_max=0.0077"
2026-07-11T10:19:30.874,56.923,0,x_wave,running,spatial_wave,free,40.8,1.0,14.07,0.7397,0.3317,0.336,1.0,0.0021,0.3381,0.3321,-0.0004,0.0064,6.39,6.0,0.39,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.006,0.006,0.006,0.0,0.0058,0.0003,0.0058,0.0494,0.0415,0.0074,0.4944,0.026,0.4886,0.0257,0.3717,0.6725,0.0257,-0.7397,0.392,0.026,0.0164,0.0006,0.006,"elapsed=40.80 mode=x_wave run_state=running run_id=1 run_elapsed=14.07 xy_ref=[0.4944, 0.0260] link_xyz=[0.4886, 0.0257, 0.3717] link7_z_axis=[0.6725, 0.0257, -0.7397] tool_down_score=0.7397 tcp_z=0.3317 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0021 surface_z=0.3381 eq_tcp_z=0.3321 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.390 desired_fz_N=6.000 force_error_N=0.390 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0060 vz_admittance=0.0060 tcp_limit=free cartesian_velocity=[0.0164, 0.0006, 0.0060] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0058 y_error=0.0003 xy_error=0.0058 qdot_max=0.0494 min_singular=0.04150 joint_error_max=0.0074"
2026-07-11T10:19:30.908,56.957,0,x_wave,running,spatial_wave,free,40.83,1.0,14.1,0.7396,0.3317,0.336,1.0,0.0021,0.3381,0.3321,-0.0004,0.0064,6.379,6.0,0.379,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0059,0.0059,0.006,0.0,0.0059,0.0003,0.0059,0.0496,0.04133,0.0071,0.4946,0.026,0.4887,0.0257,0.3717,0.6725,0.0257,-0.7396,0.392,0.026,0.0166,0.0006,0.0059,"elapsed=40.83 mode=x_wave run_state=running run_id=1 run_elapsed=14.10 xy_ref=[0.4946, 0.0260] link_xyz=[0.4887, 0.0257, 0.3717] link7_z_axis=[0.6725, 0.0257, -0.7396] tool_down_score=0.7396 tcp_z=0.3317 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0021 surface_z=0.3381 eq_tcp_z=0.3321 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.379 desired_fz_N=6.000 force_error_N=0.379 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0059 vz_admittance=0.0059 tcp_limit=free cartesian_velocity=[0.0166, 0.0006, 0.0059] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0059 y_error=0.0003 xy_error=0.0059 qdot_max=0.0496 min_singular=0.04133 joint_error_max=0.0071"
2026-07-11T10:19:30.942,56.99,0,x_wave,running,spatial_wave,free,40.87,1.0,14.13,0.7396,0.3316,0.336,1.0,0.002,0.338,0.332,-0.0004,0.0064,6.399,6.0,0.399,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0061,0.0061,0.006,0.0,0.0059,0.0003,0.0059,0.0498,0.04124,0.0078,0.4948,0.026,0.4889,0.0257,0.3716,0.6726,0.0257,-0.7396,0.392,0.026,0.0166,0.0006,0.0061,"elapsed=40.87 mode=x_wave run_state=running run_id=1 run_elapsed=14.13 xy_ref=[0.4948, 0.0260] link_xyz=[0.4889, 0.0257, 0.3716] link7_z_axis=[0.6726, 0.0257, -0.7396] tool_down_score=0.7396 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0020 surface_z=0.3380 eq_tcp_z=0.3320 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.399 desired_fz_N=6.000 force_error_N=0.399 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0061 vz_admittance=0.0061 tcp_limit=free cartesian_velocity=[0.0166, 0.0006, 0.0061] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0059 y_error=0.0003 xy_error=0.0059 qdot_max=0.0498 min_singular=0.04124 joint_error_max=0.0078"
2026-07-11T10:19:30.977,57.025,0,x_wave,running,spatial_wave,free,40.9,1.0,14.17,0.7395,0.3316,0.336,1.0,0.0019,0.3379,0.3319,-0.0004,0.0064,6.405,6.0,0.405,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0062,0.0062,0.006,0.0,0.0059,0.0003,0.0059,0.0499,0.04107,0.0075,0.495,0.026,0.4891,0.0257,0.3716,0.6727,0.0257,-0.7395,0.392,0.026,0.0166,0.0006,0.0062,"elapsed=40.90 mode=x_wave run_state=running run_id=1 run_elapsed=14.17 xy_ref=[0.4950, 0.0260] link_xyz=[0.4891, 0.0257, 0.3716] link7_z_axis=[0.6727, 0.0257, -0.7395] tool_down_score=0.7395 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0019 surface_z=0.3379 eq_tcp_z=0.3319 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.405 desired_fz_N=6.000 force_error_N=0.405 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0062 vz_admittance=0.0062 tcp_limit=free cartesian_velocity=[0.0166, 0.0006, 0.0062] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0059 y_error=0.0003 xy_error=0.0059 qdot_max=0.0499 min_singular=0.04107 joint_error_max=0.0075"
2026-07-11T10:19:31.011,57.058,0,x_wave,running,spatial_wave,free,40.93,1.0,14.2,0.7395,0.3315,0.336,1.0,0.0019,0.3379,0.3319,-0.0004,0.0064,6.394,6.0,0.394,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0061,0.0061,0.006,0.0,0.006,0.0003,0.006,0.0501,0.04089,0.0072,0.4952,0.026,0.4892,0.0257,0.3715,0.6727,0.0257,-0.7395,0.392,0.026,0.0168,0.0006,0.0061,"elapsed=40.93 mode=x_wave run_state=running run_id=1 run_elapsed=14.20 xy_ref=[0.4952, 0.0260] link_xyz=[0.4892, 0.0257, 0.3715] link7_z_axis=[0.6727, 0.0257, -0.7395] tool_down_score=0.7395 tcp_z=0.3315 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0019 surface_z=0.3379 eq_tcp_z=0.3319 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.394 desired_fz_N=6.000 force_error_N=0.394 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0061 vz_admittance=0.0061 tcp_limit=free cartesian_velocity=[0.0168, 0.0006, 0.0061] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0060 y_error=0.0003 xy_error=0.0060 qdot_max=0.0501 min_singular=0.04089 joint_error_max=0.0072"
2026-07-11T10:19:31.043,57.09,0,x_wave,running,spatial_wave,free,40.97,1.0,14.23,0.7394,0.3314,0.336,1.0,0.0018,0.3378,0.3318,-0.0004,0.0064,6.414,6.0,0.414,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0063,0.0063,0.006,0.0,0.006,0.0003,0.006,0.0504,0.0408,0.0079,0.4954,0.026,0.4894,0.0257,0.3714,0.6728,0.0257,-0.7394,0.392,0.026,0.0168,0.0006,0.0063,"elapsed=40.97 mode=x_wave run_state=running run_id=1 run_elapsed=14.23 xy_ref=[0.4954, 0.0260] link_xyz=[0.4894, 0.0257, 0.3714] link7_z_axis=[0.6728, 0.0257, -0.7394] tool_down_score=0.7394 tcp_z=0.3314 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0018 surface_z=0.3378 eq_tcp_z=0.3318 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.414 desired_fz_N=6.000 force_error_N=0.414 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0063 vz_admittance=0.0063 tcp_limit=free cartesian_velocity=[0.0168, 0.0006, 0.0063] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0060 y_error=0.0003 xy_error=0.0060 qdot_max=0.0504 min_singular=0.04080 joint_error_max=0.0079"
2026-07-11T10:19:31.076,57.123,0,x_wave,running,spatial_wave,free,41.0,1.0,14.27,0.7393,0.3314,0.336,1.0,0.0018,0.3378,0.3318,-0.0004,0.0064,6.42,6.0,0.42,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0064,0.0064,0.006,0.0,0.006,0.0003,0.006,0.0504,0.04062,0.0076,0.4956,0.026,0.4896,0.0257,0.3714,0.6728,0.0257,-0.7393,0.392,0.026,0.0168,0.0006,0.0064,"elapsed=41.00 mode=x_wave run_state=running run_id=1 run_elapsed=14.27 xy_ref=[0.4956, 0.0260] link_xyz=[0.4896, 0.0257, 0.3714] link7_z_axis=[0.6728, 0.0257, -0.7393] tool_down_score=0.7393 tcp_z=0.3314 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0018 surface_z=0.3378 eq_tcp_z=0.3318 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.420 desired_fz_N=6.000 force_error_N=0.420 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0064 vz_admittance=0.0064 tcp_limit=free cartesian_velocity=[0.0168, 0.0006, 0.0064] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0060 y_error=0.0003 xy_error=0.0060 qdot_max=0.0504 min_singular=0.04062 joint_error_max=0.0076"
2026-07-11T10:19:31.109,57.157,0,x_wave,running,spatial_wave,free,41.03,1.0,14.3,0.7393,0.3313,0.336,1.0,0.0017,0.3377,0.3317,-0.0004,0.0064,6.411,6.0,0.411,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0063,0.0063,0.006,0.0,0.0061,0.0003,0.0061,0.0506,0.04044,0.0073,0.4958,0.026,0.4897,0.0257,0.3713,0.6729,0.0257,-0.7393,0.392,0.026,0.017,0.0006,0.0063,"elapsed=41.03 mode=x_wave run_state=running run_id=1 run_elapsed=14.30 xy_ref=[0.4958, 0.0260] link_xyz=[0.4897, 0.0257, 0.3713] link7_z_axis=[0.6729, 0.0257, -0.7393] tool_down_score=0.7393 tcp_z=0.3313 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.411 desired_fz_N=6.000 force_error_N=0.411 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0063 vz_admittance=0.0063 tcp_limit=free cartesian_velocity=[0.0170, 0.0006, 0.0063] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0061 y_error=0.0003 xy_error=0.0061 qdot_max=0.0506 min_singular=0.04044 joint_error_max=0.0073"
2026-07-11T10:19:31.143,57.19,0,x_wave,running,spatial_wave,free,41.07,1.0,14.33,0.7392,0.3313,0.336,1.0,0.0017,0.3377,0.3317,-0.0004,0.0064,6.43,6.0,0.43,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0066,0.0066,0.006,0.0,0.0061,0.0003,0.0061,0.0509,0.04035,0.008,0.496,0.026,0.4899,0.0257,0.3713,0.673,0.0257,-0.7392,0.392,0.026,0.017,0.0006,0.0066,"elapsed=41.07 mode=x_wave run_state=running run_id=1 run_elapsed=14.33 xy_ref=[0.4960, 0.0260] link_xyz=[0.4899, 0.0257, 0.3713] link7_z_axis=[0.6730, 0.0257, -0.7392] tool_down_score=0.7392 tcp_z=0.3313 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.430 desired_fz_N=6.000 force_error_N=0.430 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0066 vz_admittance=0.0066 tcp_limit=free cartesian_velocity=[0.0170, 0.0006, 0.0066] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0061 y_error=0.0003 xy_error=0.0061 qdot_max=0.0509 min_singular=0.04035 joint_error_max=0.0080"
2026-07-11T10:19:31.176,57.223,0,x_wave,running,spatial_wave,free,41.1,1.0,14.37,0.7392,0.3312,0.336,1.0,0.0016,0.3376,0.3316,-0.0004,0.0064,6.436,6.0,0.436,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0067,0.0067,0.006,0.0,0.0061,0.0004,0.0062,0.0509,0.04017,0.0076,0.4962,0.026,0.4901,0.0256,0.3712,0.673,0.0257,-0.7392,0.392,0.026,0.0171,0.0006,0.0067,"elapsed=41.10 mode=x_wave run_state=running run_id=1 run_elapsed=14.37 xy_ref=[0.4962, 0.0260] link_xyz=[0.4901, 0.0256, 0.3712] link7_z_axis=[0.6730, 0.0257, -0.7392] tool_down_score=0.7392 tcp_z=0.3312 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0016 surface_z=0.3376 eq_tcp_z=0.3316 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.436 desired_fz_N=6.000 force_error_N=0.436 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0067 vz_admittance=0.0067 tcp_limit=free cartesian_velocity=[0.0171, 0.0006, 0.0067] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0061 y_error=0.0004 xy_error=0.0062 qdot_max=0.0509 min_singular=0.04017 joint_error_max=0.0076"
2026-07-11T10:19:31.211,57.258,0,x_wave,running,spatial_wave,free,41.13,1.0,14.4,0.7391,0.3312,0.336,1.0,0.0016,0.3376,0.3316,-0.0004,0.0064,6.427,6.0,0.427,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0066,0.0066,0.006,0.0,0.0063,0.0004,0.0063,0.0512,0.03999,0.0074,0.4964,0.026,0.4901,0.0256,0.3712,0.6731,0.0257,-0.7391,0.392,0.026,0.0173,0.0006,0.0066,"elapsed=41.13 mode=x_wave run_state=running run_id=1 run_elapsed=14.40 xy_ref=[0.4964, 0.0260] link_xyz=[0.4901, 0.0256, 0.3712] link7_z_axis=[0.6731, 0.0257, -0.7391] tool_down_score=0.7391 tcp_z=0.3312 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0016 surface_z=0.3376 eq_tcp_z=0.3316 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.427 desired_fz_N=6.000 force_error_N=0.427 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0066 vz_admittance=0.0066 tcp_limit=free cartesian_velocity=[0.0173, 0.0006, 0.0066] xy_ref_vx=0.0060 xy_ref_vy=0.0000 x_error=0.0063 y_error=0.0004 xy_error=0.0063 qdot_max=0.0512 min_singular=0.03999 joint_error_max=0.0074"
