wall_time,ros_time,reset_index,mode,run_state,surface_source,tcp_limit,elapsed,run_id,run_elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-10T15:28:59.293,16.432,0,x_wave,settle,settle,free,0.1,1.0,0.0,0.7555,0.3363,0.336,0.0,0.0,0.336,0.33,0.0063,-0.0003,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0415,0.0455,0.11095,0.0045,0.41,0.026,0.3685,0.0264,0.3763,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0007,-0.014,"elapsed=0.10 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3685, 0.0264, 0.3763] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3363 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0063 bump_center=[0.3920, 0.0260] penetration=-0.0003 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0007, -0.0140] xy_error=0.0415 qdot_max=0.0455 min_singular=0.11095 joint_error_max=0.0045"
2026-07-10T15:28:59.312,16.448,0,x_wave,settle,settle,free,0.13,1.0,0.0,0.7555,0.3362,0.336,0.0,0.0,0.336,0.33,0.0062,-0.0002,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0414,0.0455,0.11096,0.0055,0.41,0.026,0.3686,0.0264,0.3762,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0007,-0.014,"elapsed=0.13 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3686, 0.0264, 0.3762] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3362 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0062 bump_center=[0.3920, 0.0260] penetration=-0.0002 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0007, -0.0140] xy_error=0.0414 qdot_max=0.0455 min_singular=0.11096 joint_error_max=0.0055"
2026-07-10T15:28:59.340,16.5,0,x_wave,settle,settle,free,0.17,1.0,0.0,0.7555,0.336,0.336,0.0,0.0,0.336,0.33,0.006,-0.0,0.065,6.0,-5.935,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0412,0.0455,0.11096,0.0065,0.41,0.026,0.3688,0.0264,0.376,0.6546,0.0244,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.17 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3688, 0.0264, 0.3760] link7_z_axis=[0.6546, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3360 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0060 bump_center=[0.3920, 0.0260] penetration=-0.0000 fz_virtual_N=0.065 desired_fz_N=6.000 force_error_N=-5.935 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0412 qdot_max=0.0455 min_singular=0.11096 joint_error_max=0.0065"
2026-07-10T15:28:59.369,16.529,0,x_wave,settle,settle,free,0.2,1.0,0.0,0.7556,0.3357,0.336,0.0,0.0,0.336,0.33,0.0057,0.0003,0.436,6.0,-5.564,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0409,0.0455,0.11097,0.0067,0.41,0.026,0.3691,0.0263,0.3757,0.6546,0.0244,-0.7556,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.20 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3691, 0.0263, 0.3757] link7_z_axis=[0.6546, 0.0244, -0.7556] tool_down_score=0.7556 tcp_z=0.3357 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0057 bump_center=[0.3920, 0.0260] penetration=0.0003 fz_virtual_N=0.436 desired_fz_N=6.000 force_error_N=-5.564 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0409 qdot_max=0.0455 min_singular=0.11097 joint_error_max=0.0067"
2026-07-10T15:28:59.403,16.563,0,x_wave,settle,settle,free,0.23,1.0,0.0,0.7556,0.3353,0.336,0.0,0.0,0.336,0.33,0.0053,0.0007,0.863,6.0,-5.137,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0405,0.0454,0.11099,0.0067,0.41,0.026,0.3695,0.0263,0.3753,0.6546,0.0244,-0.7556,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.23 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3695, 0.0263, 0.3753] link7_z_axis=[0.6546, 0.0244, -0.7556] tool_down_score=0.7556 tcp_z=0.3353 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0053 bump_center=[0.3920, 0.0260] penetration=0.0007 fz_virtual_N=0.863 desired_fz_N=6.000 force_error_N=-5.137 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0405 qdot_max=0.0454 min_singular=0.11099 joint_error_max=0.0067"
2026-07-10T15:28:59.434,16.595,0,x_wave,settle,settle,free,0.27,1.0,0.0,0.7556,0.3351,0.336,0.0,0.0,0.336,0.33,0.0051,0.0009,1.02,6.0,-4.98,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0403,0.0454,0.111,0.0073,0.41,0.026,0.3697,0.0263,0.3751,0.6546,0.0244,-0.7556,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.27 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3697, 0.0263, 0.3751] link7_z_axis=[0.6546, 0.0244, -0.7556] tool_down_score=0.7556 tcp_z=0.3351 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0051 bump_center=[0.3920, 0.0260] penetration=0.0009 fz_virtual_N=1.020 desired_fz_N=6.000 force_error_N=-4.980 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0403 qdot_max=0.0454 min_singular=0.11100 joint_error_max=0.0073"
2026-07-10T15:28:59.466,16.633,0,x_wave,settle,settle,free,0.3,1.0,0.0,0.7556,0.3346,0.336,0.0,0.0,0.336,0.33,0.0046,0.0014,1.565,6.0,-4.435,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0399,0.0453,0.11102,0.007,0.41,0.026,0.3701,0.0263,0.3746,0.6546,0.0244,-0.7556,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.30 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3701, 0.0263, 0.3746] link7_z_axis=[0.6546, 0.0244, -0.7556] tool_down_score=0.7556 tcp_z=0.3346 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0046 bump_center=[0.3920, 0.0260] penetration=0.0014 fz_virtual_N=1.565 desired_fz_N=6.000 force_error_N=-4.435 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0399 qdot_max=0.0453 min_singular=0.11102 joint_error_max=0.0070"
2026-07-10T15:28:59.504,16.667,0,x_wave,settle,settle,free,0.33,1.0,0.0,0.7556,0.3344,0.336,0.0,0.0,0.336,0.33,0.0044,0.0016,1.715,6.0,-4.285,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0397,0.0452,0.11104,0.0067,0.41,0.026,0.3703,0.0263,0.3744,0.6546,0.0244,-0.7556,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.33 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3703, 0.0263, 0.3744] link7_z_axis=[0.6546, 0.0244, -0.7556] tool_down_score=0.7556 tcp_z=0.3344 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0044 bump_center=[0.3920, 0.0260] penetration=0.0016 fz_virtual_N=1.715 desired_fz_N=6.000 force_error_N=-4.285 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0397 qdot_max=0.0452 min_singular=0.11104 joint_error_max=0.0067"
2026-07-10T15:28:59.536,16.701999999999998,0,x_wave,settle,settle,free,0.37,1.0,0.0,0.7556,0.3339,0.336,0.0,0.0,0.336,0.33,0.0039,0.0021,2.279,6.0,-3.721,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0392,0.0452,0.11105,0.0073,0.41,0.026,0.3708,0.0262,0.3739,0.6546,0.0244,-0.7556,0.392,0.026,0.012,-0.0004,-0.014,"elapsed=0.37 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3708, 0.0262, 0.3739] link7_z_axis=[0.6546, 0.0244, -0.7556] tool_down_score=0.7556 tcp_z=0.3339 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0039 bump_center=[0.3920, 0.0260] penetration=0.0021 fz_virtual_N=2.279 desired_fz_N=6.000 force_error_N=-3.721 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0004, -0.0140] xy_error=0.0392 qdot_max=0.0452 min_singular=0.11105 joint_error_max=0.0073"
2026-07-10T15:28:59.574,16.705,0,x_wave,settle,settle,free,0.4,1.0,0.0,0.7556,0.3334,0.336,0.0,0.0,0.336,0.33,0.0034,0.0026,2.755,6.0,-3.245,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.014,-0.014,0.0388,0.0451,0.11106,0.007,0.41,0.026,0.3712,0.0262,0.3734,0.6545,0.0244,-0.7556,0.392,0.026,0.012,-0.0004,-0.014,"elapsed=0.40 mode=x_wave run_state=settle run_id=1 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3712, 0.0262, 0.3734] link7_z_axis=[0.6545, 0.0244, -0.7556] tool_down_score=0.7556 tcp_z=0.3334 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0034 bump_center=[0.3920, 0.0260] penetration=0.0026 fz_virtual_N=2.755 desired_fz_N=6.000 force_error_N=-3.245 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0004, -0.0140] xy_error=0.0388 qdot_max=0.0451 min_singular=0.11106 joint_error_max=0.0070"
