wall_time,ros_time,reset_index,mode,run_state,surface_source,tcp_limit,elapsed,run_id,run_elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-10T23:20:20.445,15.882,0,x_wave,settle,settle,free,0.07,0.0,0.0,0.7554,0.3363,0.336,0.0,0.0,0.336,0.33,0.0063,-0.0003,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0415,0.0455,0.11094,0.0031,0.41,0.026,0.3685,0.0264,0.3763,0.6548,0.0245,-0.7554,0.392,0.026,0.012,-0.0007,-0.014,"elapsed=0.07 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3685, 0.0264, 0.3763] link7_z_axis=[0.6548, 0.0245, -0.7554] tool_down_score=0.7554 tcp_z=0.3363 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0063 bump_center=[0.3920, 0.0260] penetration=-0.0003 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0007, -0.0140] xy_error=0.0415 qdot_max=0.0455 min_singular=0.11094 joint_error_max=0.0031"
2026-07-10T23:20:20.471,15.915,0,x_wave,settle,settle,free,0.1,0.0,0.0,0.7554,0.3363,0.336,0.0,0.0,0.336,0.33,0.0063,-0.0003,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0415,0.0455,0.11094,0.0045,0.41,0.026,0.3685,0.0264,0.3763,0.6548,0.0244,-0.7554,0.392,0.026,0.012,-0.0007,-0.014,"elapsed=0.10 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3685, 0.0264, 0.3763] link7_z_axis=[0.6548, 0.0244, -0.7554] tool_down_score=0.7554 tcp_z=0.3363 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0063 bump_center=[0.3920, 0.0260] penetration=-0.0003 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0007, -0.0140] xy_error=0.0415 qdot_max=0.0455 min_singular=0.11094 joint_error_max=0.0045"
2026-07-10T23:20:20.505,15.949,0,x_wave,settle,settle,free,0.13,0.0,0.0,0.7554,0.3362,0.336,0.0,0.0,0.336,0.33,0.0062,-0.0002,0.0,6.0,-6.0,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0414,0.0455,0.11094,0.0056,0.41,0.026,0.3686,0.0264,0.3762,0.6548,0.0244,-0.7554,0.392,0.026,0.012,-0.0007,-0.014,"elapsed=0.13 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3686, 0.0264, 0.3762] link7_z_axis=[0.6548, 0.0244, -0.7554] tool_down_score=0.7554 tcp_z=0.3362 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0062 bump_center=[0.3920, 0.0260] penetration=-0.0002 fz_virtual_N=0.000 desired_fz_N=6.000 force_error_N=-6.000 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0007, -0.0140] xy_error=0.0414 qdot_max=0.0455 min_singular=0.11094 joint_error_max=0.0056"
2026-07-10T23:20:20.538,15.982,0,x_wave,settle,settle,free,0.17,0.0,0.0,0.7555,0.336,0.336,0.0,0.0,0.336,0.33,0.006,0.0,0.126,6.0,-5.874,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0411,0.0455,0.11095,0.0062,0.41,0.026,0.3689,0.0264,0.376,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.17 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3689, 0.0264, 0.3760] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3360 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0060 bump_center=[0.3920, 0.0260] penetration=0.0000 fz_virtual_N=0.126 desired_fz_N=6.000 force_error_N=-5.874 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0411 qdot_max=0.0455 min_singular=0.11095 joint_error_max=0.0062"
2026-07-10T23:20:20.573,16.016,0,x_wave,settle,settle,free,0.2,0.0,0.0,0.7555,0.3358,0.336,0.0,0.0,0.336,0.33,0.0058,0.0002,0.259,6.0,-5.741,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.041,0.0455,0.11096,0.0071,0.41,0.026,0.369,0.0263,0.3758,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.20 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3690, 0.0263, 0.3758] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3358 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0058 bump_center=[0.3920, 0.0260] penetration=0.0002 fz_virtual_N=0.259 desired_fz_N=6.000 force_error_N=-5.741 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0410 qdot_max=0.0455 min_singular=0.11096 joint_error_max=0.0071"
2026-07-10T23:20:20.606,16.049,0,x_wave,settle,settle,free,0.23,0.0,0.0,0.7555,0.3354,0.336,0.0,0.0,0.336,0.33,0.0054,0.0006,0.722,6.0,-5.278,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0406,0.0454,0.11098,0.0071,0.41,0.026,0.3694,0.0263,0.3754,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0006,-0.014,"elapsed=0.23 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3694, 0.0263, 0.3754] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3354 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0054 bump_center=[0.3920, 0.0260] penetration=0.0006 fz_virtual_N=0.722 desired_fz_N=6.000 force_error_N=-5.278 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0006, -0.0140] xy_error=0.0406 qdot_max=0.0454 min_singular=0.11098 joint_error_max=0.0071"
2026-07-10T23:20:20.639,16.082,0,x_wave,settle,settle,free,0.27,0.0,0.0,0.7555,0.335,0.336,0.0,0.0,0.336,0.33,0.005,0.001,1.18,6.0,-4.82,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0402,0.0453,0.11099,0.0069,0.41,0.026,0.3698,0.0263,0.375,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.27 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3698, 0.0263, 0.3750] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3350 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0050 bump_center=[0.3920, 0.0260] penetration=0.0010 fz_virtual_N=1.180 desired_fz_N=6.000 force_error_N=-4.820 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0402 qdot_max=0.0453 min_singular=0.11099 joint_error_max=0.0069"
2026-07-10T23:20:20.673,16.115,0,x_wave,settle,settle,free,0.3,0.0,0.0,0.7555,0.3347,0.336,0.0,0.0,0.336,0.33,0.0047,0.0013,1.333,6.0,-4.667,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.04,0.0453,0.11101,0.0066,0.41,0.026,0.37,0.0263,0.3747,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.30 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3700, 0.0263, 0.3747] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3347 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0047 bump_center=[0.3920, 0.0260] penetration=0.0013 fz_virtual_N=1.333 desired_fz_N=6.000 force_error_N=-4.667 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0400 qdot_max=0.0453 min_singular=0.11101 joint_error_max=0.0066"
2026-07-10T23:20:20.706,16.149,0,x_wave,settle,settle,free,0.33,0.0,0.0,0.7555,0.3343,0.336,0.0,0.0,0.336,0.33,0.0043,0.0017,1.884,6.0,-4.116,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0396,0.0452,0.11102,0.0072,0.41,0.026,0.3705,0.0263,0.3743,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0005,-0.014,"elapsed=0.33 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3705, 0.0263, 0.3743] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3343 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0043 bump_center=[0.3920, 0.0260] penetration=0.0017 fz_virtual_N=1.884 desired_fz_N=6.000 force_error_N=-4.116 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0005, -0.0140] xy_error=0.0396 qdot_max=0.0452 min_singular=0.11102 joint_error_max=0.0072"
2026-07-10T23:20:20.740,16.181,0,x_wave,settle,settle,free,0.37,0.0,0.0,0.7555,0.3338,0.336,0.0,0.0,0.336,0.33,0.0038,0.0022,2.365,6.0,-3.635,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.014,2.0,2.0,-0.014,-0.014,0.0391,0.0452,0.11104,0.0069,0.41,0.026,0.3709,0.0262,0.3738,0.6547,0.0244,-0.7555,0.392,0.026,0.012,-0.0004,-0.014,"elapsed=0.37 mode=x_wave run_state=settle run_id=0 run_elapsed=0.00 xy_ref=[0.4100, 0.0260] link_xyz=[0.3709, 0.0262, 0.3738] link7_z_axis=[0.6547, 0.0244, -0.7555] tool_down_score=0.7555 tcp_z=0.3338 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0038 bump_center=[0.3920, 0.0260] penetration=0.0022 fz_virtual_N=2.365 desired_fz_N=6.000 force_error_N=-3.635 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0140 vz_admittance=-0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0004, -0.0140] xy_error=0.0391 qdot_max=0.0452 min_singular=0.11104 joint_error_max=0.0069"
