wall_time,ros_time,reset_index,mode,run_state,surface_source,tcp_limit,elapsed,run_id,run_elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,line_turn_time,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_ref_vx,xy_ref_vy,x_error,y_error,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-11T10:14:42.628,63.351,0,x_wave,running,spatial_wave,free,47.43,1.0,15.6,0.738,0.3317,0.336,1.0,0.002,0.338,0.332,-0.0003,0.0063,6.275,6.0,0.275,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0043,0.0043,-0.006,0.0,0.0086,0.0003,0.0086,0.0299,0.04181,0.0054,0.4975,0.026,0.4889,0.0257,0.3717,0.6743,0.0259,-0.738,0.392,0.026,0.0095,0.0005,0.0043,"elapsed=47.43 mode=x_wave run_state=running run_id=1 run_elapsed=15.60 xy_ref=[0.4975, 0.0260] link_xyz=[0.4889, 0.0257, 0.3717] link7_z_axis=[0.6743, 0.0259, -0.7380] tool_down_score=0.7380 tcp_z=0.3317 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0020 surface_z=0.3380 eq_tcp_z=0.3320 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.275 desired_fz_N=6.000 force_error_N=0.275 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0043 vz_admittance=0.0043 tcp_limit=free cartesian_velocity=[0.0095, 0.0005, 0.0043] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0086 y_error=0.0003 xy_error=0.0086 qdot_max=0.0299 min_singular=0.04181 joint_error_max=0.0054"
2026-07-11T10:14:42.660,63.384,0,x_wave,running,spatial_wave,free,47.47,1.0,15.63,0.738,0.3317,0.336,1.0,0.002,0.338,0.332,-0.0003,0.0063,6.279,6.0,0.279,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0043,0.0043,-0.006,0.0,0.0083,0.0003,0.0083,0.0284,0.04168,0.0049,0.4973,0.026,0.489,0.0257,0.3717,0.6743,0.0259,-0.738,0.392,0.026,0.0089,0.0005,0.0043,"elapsed=47.47 mode=x_wave run_state=running run_id=1 run_elapsed=15.63 xy_ref=[0.4973, 0.0260] link_xyz=[0.4890, 0.0257, 0.3717] link7_z_axis=[0.6743, 0.0259, -0.7380] tool_down_score=0.7380 tcp_z=0.3317 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0020 surface_z=0.3380 eq_tcp_z=0.3320 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.279 desired_fz_N=6.000 force_error_N=0.279 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0043 vz_admittance=0.0043 tcp_limit=free cartesian_velocity=[0.0089, 0.0005, 0.0043] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0083 y_error=0.0003 xy_error=0.0083 qdot_max=0.0284 min_singular=0.04168 joint_error_max=0.0049"
2026-07-11T10:14:42.693,63.417,0,x_wave,running,spatial_wave,free,47.5,1.0,15.67,0.7379,0.3317,0.336,1.0,0.0019,0.3379,0.3319,-0.0003,0.0063,6.269,6.0,0.269,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0042,0.0042,-0.006,0.0,0.0079,0.0003,0.0079,0.0268,0.04156,0.0045,0.4971,0.026,0.4892,0.0257,0.3717,0.6744,0.0259,-0.7379,0.392,0.026,0.0083,0.0005,0.0042,"elapsed=47.50 mode=x_wave run_state=running run_id=1 run_elapsed=15.67 xy_ref=[0.4971, 0.0260] link_xyz=[0.4892, 0.0257, 0.3717] link7_z_axis=[0.6744, 0.0259, -0.7379] tool_down_score=0.7379 tcp_z=0.3317 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0019 surface_z=0.3379 eq_tcp_z=0.3319 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.269 desired_fz_N=6.000 force_error_N=0.269 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0042 vz_admittance=0.0042 tcp_limit=free cartesian_velocity=[0.0083, 0.0005, 0.0042] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0079 y_error=0.0003 xy_error=0.0079 qdot_max=0.0268 min_singular=0.04156 joint_error_max=0.0045"
2026-07-11T10:14:42.727,63.451,0,x_wave,running,spatial_wave,free,47.53,1.0,15.7,0.7379,0.3316,0.336,1.0,0.0019,0.3379,0.3319,-0.0003,0.0063,6.257,6.0,0.257,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.004,0.004,-0.006,0.0,0.0077,0.0003,0.0077,0.0254,0.04151,0.0047,0.4969,0.026,0.4892,0.0257,0.3716,0.6744,0.0259,-0.7379,0.392,0.026,0.0078,0.0005,0.004,"elapsed=47.53 mode=x_wave run_state=running run_id=1 run_elapsed=15.70 xy_ref=[0.4969, 0.0260] link_xyz=[0.4892, 0.0257, 0.3716] link7_z_axis=[0.6744, 0.0259, -0.7379] tool_down_score=0.7379 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0019 surface_z=0.3379 eq_tcp_z=0.3319 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.257 desired_fz_N=6.000 force_error_N=0.257 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0040 vz_admittance=0.0040 tcp_limit=free cartesian_velocity=[0.0078, 0.0005, 0.0040] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0077 y_error=0.0003 xy_error=0.0077 qdot_max=0.0254 min_singular=0.04151 joint_error_max=0.0047"
2026-07-11T10:14:42.760,63.484,0,x_wave,running,spatial_wave,free,47.57,1.0,15.73,0.7379,0.3316,0.336,1.0,0.0019,0.3379,0.3319,-0.0002,0.0062,6.246,6.0,0.246,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0038,0.0038,-0.006,0.0,0.0074,0.0003,0.0074,0.0237,0.04139,0.0042,0.4967,0.026,0.4893,0.0257,0.3716,0.6744,0.0259,-0.7379,0.392,0.026,0.0073,0.0005,0.0038,"elapsed=47.57 mode=x_wave run_state=running run_id=1 run_elapsed=15.73 xy_ref=[0.4967, 0.0260] link_xyz=[0.4893, 0.0257, 0.3716] link7_z_axis=[0.6744, 0.0259, -0.7379] tool_down_score=0.7379 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0019 surface_z=0.3379 eq_tcp_z=0.3319 tcp_eq_err=-0.0002 bump_center=[0.3920, 0.0260] penetration=0.0062 fz_virtual_N=6.246 desired_fz_N=6.000 force_error_N=0.246 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0038 vz_admittance=0.0038 tcp_limit=free cartesian_velocity=[0.0073, 0.0005, 0.0038] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0074 y_error=0.0003 xy_error=0.0074 qdot_max=0.0237 min_singular=0.04139 joint_error_max=0.0042"
2026-07-11T10:14:42.793,63.517,0,x_wave,running,spatial_wave,free,47.6,1.0,15.77,0.7378,0.3316,0.336,1.0,0.0018,0.3378,0.3318,-0.0002,0.0062,6.225,6.0,0.225,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0035,0.0035,-0.006,0.0,0.0071,0.0003,0.0071,0.022,0.04129,0.0038,0.4965,0.026,0.4894,0.0257,0.3716,0.6745,0.0259,-0.7378,0.392,0.026,0.0068,0.0005,0.0035,"elapsed=47.60 mode=x_wave run_state=running run_id=1 run_elapsed=15.77 xy_ref=[0.4965, 0.0260] link_xyz=[0.4894, 0.0257, 0.3716] link7_z_axis=[0.6745, 0.0259, -0.7378] tool_down_score=0.7378 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0018 surface_z=0.3378 eq_tcp_z=0.3318 tcp_eq_err=-0.0002 bump_center=[0.3920, 0.0260] penetration=0.0062 fz_virtual_N=6.225 desired_fz_N=6.000 force_error_N=0.225 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0035 vz_admittance=0.0035 tcp_limit=free cartesian_velocity=[0.0068, 0.0005, 0.0035] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0071 y_error=0.0003 xy_error=0.0071 qdot_max=0.0220 min_singular=0.04129 joint_error_max=0.0038"
2026-07-11T10:14:42.827,63.551,0,x_wave,running,spatial_wave,free,47.63,1.0,15.8,0.7378,0.3316,0.336,1.0,0.0018,0.3378,0.3318,-0.0002,0.0062,6.211,6.0,0.211,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0033,0.0033,-0.006,0.0,0.0068,0.0003,0.0068,0.0205,0.04124,0.0039,0.4963,0.026,0.4895,0.0257,0.3716,0.6745,0.0259,-0.7378,0.392,0.026,0.0063,0.0005,0.0033,"elapsed=47.63 mode=x_wave run_state=running run_id=1 run_elapsed=15.80 xy_ref=[0.4963, 0.0260] link_xyz=[0.4895, 0.0257, 0.3716] link7_z_axis=[0.6745, 0.0259, -0.7378] tool_down_score=0.7378 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0018 surface_z=0.3378 eq_tcp_z=0.3318 tcp_eq_err=-0.0002 bump_center=[0.3920, 0.0260] penetration=0.0062 fz_virtual_N=6.211 desired_fz_N=6.000 force_error_N=0.211 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0033 vz_admittance=0.0033 tcp_limit=free cartesian_velocity=[0.0063, 0.0005, 0.0033] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0068 y_error=0.0003 xy_error=0.0068 qdot_max=0.0205 min_singular=0.04124 joint_error_max=0.0039"
2026-07-11T10:14:42.860,63.584,0,x_wave,running,spatial_wave,free,47.67,1.0,15.83,0.7378,0.3316,0.336,1.0,0.0018,0.3378,0.3318,-0.0002,0.0062,6.19,6.0,0.19,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.003,0.003,-0.006,0.0,0.0066,0.0002,0.0066,0.0188,0.04114,0.0035,0.4961,0.026,0.4895,0.0258,0.3716,0.6745,0.0259,-0.7378,0.392,0.026,0.0058,0.0004,0.003,"elapsed=47.67 mode=x_wave run_state=running run_id=1 run_elapsed=15.83 xy_ref=[0.4961, 0.0260] link_xyz=[0.4895, 0.0258, 0.3716] link7_z_axis=[0.6745, 0.0259, -0.7378] tool_down_score=0.7378 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0018 surface_z=0.3378 eq_tcp_z=0.3318 tcp_eq_err=-0.0002 bump_center=[0.3920, 0.0260] penetration=0.0062 fz_virtual_N=6.190 desired_fz_N=6.000 force_error_N=0.190 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0030 vz_admittance=0.0030 tcp_limit=free cartesian_velocity=[0.0058, 0.0004, 0.0030] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0066 y_error=0.0002 xy_error=0.0066 qdot_max=0.0188 min_singular=0.04114 joint_error_max=0.0035"
2026-07-11T10:14:42.893,63.617,0,x_wave,running,spatial_wave,free,47.7,1.0,15.87,0.7377,0.3316,0.336,1.0,0.0018,0.3378,0.3318,-0.0002,0.0062,6.166,6.0,0.166,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0027,0.0027,-0.006,0.0,0.0063,0.0002,0.0063,0.017,0.04106,0.003,0.4959,0.026,0.4896,0.0258,0.3716,0.6746,0.0259,-0.7377,0.392,0.026,0.0053,0.0004,0.0027,"elapsed=47.70 mode=x_wave run_state=running run_id=1 run_elapsed=15.87 xy_ref=[0.4959, 0.0260] link_xyz=[0.4896, 0.0258, 0.3716] link7_z_axis=[0.6746, 0.0259, -0.7377] tool_down_score=0.7377 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0018 surface_z=0.3378 eq_tcp_z=0.3318 tcp_eq_err=-0.0002 bump_center=[0.3920, 0.0260] penetration=0.0062 fz_virtual_N=6.166 desired_fz_N=6.000 force_error_N=0.166 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0027 vz_admittance=0.0027 tcp_limit=free cartesian_velocity=[0.0053, 0.0004, 0.0027] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0063 y_error=0.0002 xy_error=0.0063 qdot_max=0.0170 min_singular=0.04106 joint_error_max=0.0030"
2026-07-11T10:14:42.928,63.651,0,x_wave,running,spatial_wave,free,47.73,1.0,15.9,0.7377,0.3316,0.336,1.0,0.0018,0.3378,0.3318,-0.0002,0.0062,6.155,6.0,0.155,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0024,0.0024,-0.006,0.0,0.006,0.0002,0.0061,0.0156,0.04102,0.0031,0.4957,0.026,0.4896,0.0258,0.3716,0.6746,0.0259,-0.7377,0.392,0.026,0.0049,0.0004,0.0024,"elapsed=47.73 mode=x_wave run_state=running run_id=1 run_elapsed=15.90 xy_ref=[0.4957, 0.0260] link_xyz=[0.4896, 0.0258, 0.3716] link7_z_axis=[0.6746, 0.0259, -0.7377] tool_down_score=0.7377 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0018 surface_z=0.3378 eq_tcp_z=0.3318 tcp_eq_err=-0.0002 bump_center=[0.3920, 0.0260] penetration=0.0062 fz_virtual_N=6.155 desired_fz_N=6.000 force_error_N=0.155 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0024 vz_admittance=0.0024 tcp_limit=free cartesian_velocity=[0.0049, 0.0004, 0.0024] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0060 y_error=0.0002 xy_error=0.0061 qdot_max=0.0156 min_singular=0.04102 joint_error_max=0.0031"
2026-07-11T10:14:42.960,63.684,0,x_wave,running,spatial_wave,free,47.77,1.0,15.93,0.7377,0.3316,0.336,1.0,0.0017,0.3377,0.3317,-0.0001,0.0061,6.133,6.0,0.133,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0021,0.0021,-0.006,0.0,0.0058,0.0002,0.0058,0.014,0.04094,0.0027,0.4955,0.026,0.4897,0.0258,0.3716,0.6746,0.0259,-0.7377,0.392,0.026,0.0044,0.0004,0.0021,"elapsed=47.77 mode=x_wave run_state=running run_id=1 run_elapsed=15.93 xy_ref=[0.4955, 0.0260] link_xyz=[0.4897, 0.0258, 0.3716] link7_z_axis=[0.6746, 0.0259, -0.7377] tool_down_score=0.7377 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.133 desired_fz_N=6.000 force_error_N=0.133 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0021 vz_admittance=0.0021 tcp_limit=free cartesian_velocity=[0.0044, 0.0004, 0.0021] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0058 y_error=0.0002 xy_error=0.0058 qdot_max=0.0140 min_singular=0.04094 joint_error_max=0.0027"
2026-07-11T10:14:42.993,63.717,0,x_wave,running,spatial_wave,free,47.8,1.0,15.97,0.7377,0.3316,0.336,1.0,0.0017,0.3377,0.3317,-0.0001,0.0061,6.115,6.0,0.115,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0019,0.0019,-0.006,0.0,0.0055,0.0002,0.0055,0.0125,0.04087,0.0023,0.4953,0.026,0.4898,0.0258,0.3716,0.6747,0.0259,-0.7377,0.392,0.026,0.004,0.0004,0.0019,"elapsed=47.80 mode=x_wave run_state=running run_id=1 run_elapsed=15.97 xy_ref=[0.4953, 0.0260] link_xyz=[0.4898, 0.0258, 0.3716] link7_z_axis=[0.6747, 0.0259, -0.7377] tool_down_score=0.7377 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.115 desired_fz_N=6.000 force_error_N=0.115 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0019 vz_admittance=0.0019 tcp_limit=free cartesian_velocity=[0.0040, 0.0004, 0.0019] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0055 y_error=0.0002 xy_error=0.0055 qdot_max=0.0125 min_singular=0.04087 joint_error_max=0.0023"
2026-07-11T10:14:43.028,63.75,0,x_wave,running,spatial_wave,free,47.83,1.0,16.0,0.7377,0.3316,0.336,1.0,0.0017,0.3377,0.3317,-0.0001,0.0061,6.107,6.0,0.107,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0017,0.0017,-0.006,0.0,0.0053,0.0002,0.0053,0.0112,0.04083,0.0023,0.4951,0.026,0.4898,0.0258,0.3716,0.6747,0.0259,-0.7377,0.392,0.026,0.0035,0.0004,0.0017,"elapsed=47.83 mode=x_wave run_state=running run_id=1 run_elapsed=16.00 xy_ref=[0.4951, 0.0260] link_xyz=[0.4898, 0.0258, 0.3716] link7_z_axis=[0.6747, 0.0259, -0.7377] tool_down_score=0.7377 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.107 desired_fz_N=6.000 force_error_N=0.107 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0017 vz_admittance=0.0017 tcp_limit=free cartesian_velocity=[0.0035, 0.0004, 0.0017] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0053 y_error=0.0002 xy_error=0.0053 qdot_max=0.0112 min_singular=0.04083 joint_error_max=0.0023"
2026-07-11T10:14:43.060,63.784,0,x_wave,running,spatial_wave,free,47.87,1.0,16.03,0.7376,0.3316,0.336,1.0,0.0017,0.3377,0.3317,-0.0001,0.0061,6.093,6.0,0.093,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0015,0.0015,-0.006,0.0,0.0051,0.0002,0.0051,0.0098,0.04077,0.002,0.4949,0.026,0.4898,0.0258,0.3716,0.6747,0.0259,-0.7376,0.392,0.026,0.0031,0.0004,0.0015,"elapsed=47.87 mode=x_wave run_state=running run_id=1 run_elapsed=16.03 xy_ref=[0.4949, 0.0260] link_xyz=[0.4898, 0.0258, 0.3716] link7_z_axis=[0.6747, 0.0259, -0.7376] tool_down_score=0.7376 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.093 desired_fz_N=6.000 force_error_N=0.093 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0015 vz_admittance=0.0015 tcp_limit=free cartesian_velocity=[0.0031, 0.0004, 0.0015] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0051 y_error=0.0002 xy_error=0.0051 qdot_max=0.0098 min_singular=0.04077 joint_error_max=0.0020"
2026-07-11T10:14:43.094,63.817,0,x_wave,running,spatial_wave,free,47.9,1.0,16.07,0.7376,0.3316,0.336,1.0,0.0017,0.3377,0.3317,-0.0001,0.0061,6.082,6.0,0.082,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0013,0.0013,-0.006,0.0,0.0048,0.0002,0.0048,0.0085,0.04072,0.0017,0.4947,0.026,0.4899,0.0258,0.3716,0.6747,0.0259,-0.7376,0.392,0.026,0.0027,0.0004,0.0013,"elapsed=47.90 mode=x_wave run_state=running run_id=1 run_elapsed=16.07 xy_ref=[0.4947, 0.0260] link_xyz=[0.4899, 0.0258, 0.3716] link7_z_axis=[0.6747, 0.0259, -0.7376] tool_down_score=0.7376 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.082 desired_fz_N=6.000 force_error_N=0.082 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0013 vz_admittance=0.0013 tcp_limit=free cartesian_velocity=[0.0027, 0.0004, 0.0013] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0048 y_error=0.0002 xy_error=0.0048 qdot_max=0.0085 min_singular=0.04072 joint_error_max=0.0017"
2026-07-11T10:14:43.129,63.851,0,x_wave,running,spatial_wave,free,47.93,1.0,16.1,0.7376,0.3316,0.336,1.0,0.0017,0.3377,0.3317,-0.0001,0.0061,6.077,6.0,0.077,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.006,0.5,0.014,2.0,2.0,0.0012,0.0012,-0.006,0.0,0.0046,0.0002,0.0046,0.0073,0.0407,0.0016,0.4945,0.026,0.4899,0.0258,0.3716,0.6747,0.0259,-0.7376,0.392,0.026,0.0023,0.0004,0.0012,"elapsed=47.93 mode=x_wave run_state=running run_id=1 run_elapsed=16.10 xy_ref=[0.4945, 0.0260] link_xyz=[0.4899, 0.0258, 0.3716] link7_z_axis=[0.6747, 0.0259, -0.7376] tool_down_score=0.7376 tcp_z=0.3316 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0017 surface_z=0.3377 eq_tcp_z=0.3317 tcp_eq_err=-0.0001 bump_center=[0.3920, 0.0260] penetration=0.0061 fz_virtual_N=6.077 desired_fz_N=6.000 force_error_N=0.077 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0060 line_turn_time=0.500 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0012 vz_admittance=0.0012 tcp_limit=free cartesian_velocity=[0.0023, 0.0004, 0.0012] xy_ref_vx=-0.0060 xy_ref_vy=0.0000 x_error=0.0046 y_error=0.0002 xy_error=0.0046 qdot_max=0.0073 min_singular=0.04070 joint_error_max=0.0016"
